品牌,品种,日期,价格
老庙黄金,黄金价格,2026-08-07,1283.0
老庙黄金,黄金价格,2026-08-08,1310.0
老庙黄金,黄金价格,2026-08-10,1308.0
老庙黄金,黄金价格,2026-08-11,1332.0
老庙黄金,黄金价格,2026-08-12,1325.0
老庙黄金,黄金价格,2026-08-13,1338.0
老庙黄金,黄金价格,2026-08-14,1311.0
老庙黄金,黄金价格,2026-08-15,1321.0
老庙黄金,黄金价格,2026-08-17,1328.0
老庙黄金,黄金价格,2026-08-18,1338.0
老庙黄金,黄金价格,2026-08-19,1311.0
老庙黄金,黄金价格,2026-08-20,1355.0
老庙黄金,黄金价格,2026-08-21,1357.0
老庙黄金,黄金价格,2026-08-22,1391.0
老庙黄金,黄金价格,2026-08-24,1393.0
老庙黄金,黄金价格,2026-08-25,1407.0
老庙黄金,黄金价格,2026-08-26,1395.0
老庙黄金,黄金价格,2026-08-27,1386.0
老庙黄金,黄金价格,2026-08-28,1381.0
老庙黄金,黄金价格,2026-08-29,1345.0
老庙黄金,黄金价格,2026-08-31,1345.0
老庙黄金,黄金价格,2026-09-01,1340.0
老庙黄金,黄金价格,2026-09-02,1303.0
老庙黄金,黄金价格,2026-09-03,1322.0
老庙黄金,黄金价格,2026-09-04,1350.0
老庙黄金,黄金价格,2026-09-05,1336.0
老庙黄金,黄金价格,2026-09-07,1327.0
老庙黄金,黄金价格,2026-09-08,1331.0
老庙黄金,黄金价格,2026-09-09,1313.0
老庙黄金,黄金价格,2026-09-10,1328.0
老庙黄金,黄金价格,2026-09-11,1306.0
老庙黄金,黄金价格,2026-09-12,1308.0
老庙黄金,黄金价格,2026-09-14,1308.0
老庙黄金,黄金价格,2026-09-15,1293.0
老庙黄金,黄金价格,2026-09-16,1290.0
老庙黄金,黄金价格,2026-09-17,1293.0
老庙黄金,黄金价格,2026-09-18,1315.0
老庙黄金,黄金价格,2026-09-19,1317.0
菜百,黄金价格,2024-09-19,739.0
菜百,黄金价格,2024-09-20,737.0
菜百,黄金价格,2024-09-21,745.0
菜百,黄金价格,2024-09-23,745.0
菜百,黄金价格,2024-09-24,745.0
菜百,黄金价格,2024-09-25,752.0
菜百,黄金价格,2024-09-26,752.0
菜百,黄金价格,2024-09-27,752.0
菜百,黄金价格,2024-09-28,752.0
菜百,黄金价格,2024-09-29,752.0
菜百,黄金价格,2024-09-30,752.0
菜百,黄金价格,2024-10-01,748.0
菜百,黄金价格,2024-10-02,748.0
菜百,黄金价格,2024-10-03,748.0
菜百,黄金价格,2024-10-04,748.0
菜百,黄金价格,2024-10-05,748.0
菜百,黄金价格,2024-10-06,748.0
菜百,黄金价格,2024-10-07,748.0
菜百,黄金价格,2024-10-08,746.0
菜百,黄金价格,2024-10-09,745.0
菜百,黄金价格,2024-10-10,745.0
菜百,黄金价格,2024-10-11,745.0
菜百,黄金价格,2024-10-12,752.0
菜百,黄金价格,2024-10-14,752.0
菜百,黄金价格,2024-10-15,752.0
菜百,黄金价格,2024-10-16,758.0
菜百,黄金价格,2024-10-17,762.0
菜百,黄金价格,2024-10-18,770.0
菜百,黄金价格,2024-10-19,773.0
菜百,黄金价格,2024-10-21,778.0
菜百,黄金价格,2024-10-22,778.0
菜百,黄金价格,2024-10-23,787.0
菜百,黄金价格,2024-10-24,780.0
菜百,黄金价格,2024-10-25,780.0
菜百,黄金价格,2024-10-26,782.0
菜百,黄金价格,2024-10-28,787.0
菜百,黄金价格,2024-10-29,787.0
菜百,黄金价格,2024-10-30,795.0
菜百,黄金价格,2024-10-31,795.0
菜百,黄金价格,2024-11-01,783.0
菜百,黄金价格,2024-11-04,790.0
菜百,黄金价格,2024-11-05,790.0
菜百,黄金价格,2024-11-06,790.0
菜百,黄金价格,2024-11-07,780.0
菜百,黄金价格,2024-11-08,786.0
菜百,黄金价格,2024-11-09,786.0
菜百,黄金价格,2024-11-11,786.0
菜百,黄金价格,2024-11-12,775.0
菜百,黄金价格,2024-11-13,775.0
菜百,黄金价格,2024-11-14,769.0
菜百,黄金价格,2024-11-15,769.0
菜百,黄金价格,2024-11-16,769.0
菜百,黄金价格,2024-11-18,769.0
菜百,黄金价格,2024-11-19,769.0
菜百,黄金价格,2024-11-20,775.0
菜百,黄金价格,2024-11-21,775.0
菜百,黄金价格,2024-11-22,782.0
菜百,黄金价格,2024-11-23,790.0
菜百,黄金价格,2024-11-25,790.0
菜百,黄金价格,2024-11-26,777.0
菜百,黄金价格,2024-11-27,777.0
菜百,黄金价格,2024-11-28,777.0
菜百,黄金价格,2024-11-29,777.0
菜百,黄金价格,2024-12-01,777.0
菜百,黄金价格,2024-12-02,777.0
菜百,黄金价格,2024-12-03,777.0
菜百,黄金价格,2024-12-04,777.0
菜百,黄金价格,2024-12-05,777.0
菜百,黄金价格,2024-12-06,777.0
菜百,黄金价格,2024-12-08,772.0
菜百,黄金价格,2024-12-09,772.0
菜百,黄金价格,2024-12-10,785.0
菜百,黄金价格,2024-12-11,780.0
菜百,黄金价格,2024-12-12,795.0
菜百,黄金价格,2024-12-13,795.0
菜百,黄金价格,2024-12-15,783.0
菜百,黄金价格,2024-12-16,788.0
菜百,黄金价格,2024-12-17,788.0
菜百,黄金价格,2024-12-18,788.0
菜百,黄金价格,2024-12-19,779.0
菜百,黄金价格,2024-12-20,779.0
菜百,黄金价格,2024-12-21,775.0
菜百,黄金价格,2024-12-23,779.0
菜百,黄金价格,2024-12-24,779.0
菜百,黄金价格,2024-12-25,779.0
菜百,黄金价格,2024-12-26,779.0
菜百,黄金价格,2024-12-27,779.0
菜百,黄金价格,2024-12-28,779.0
菜百,黄金价格,2024-12-30,779.0
菜百,黄金价格,2024-12-31,779.0
菜百,黄金价格,2025-01-02,779.0
菜百,黄金价格,2025-01-03,788.0
菜百,黄金价格,2025-01-05,788.0
菜百,黄金价格,2025-01-06,788.0
菜百,黄金价格,2025-01-07,788.0
菜百,黄金价格,2025-01-08,788.0
菜百,黄金价格,2025-01-09,795.0
菜百,黄金价格,2025-01-10,795.0
菜百,黄金价格,2025-01-12,799.0
菜百,黄金价格,2025-01-13,799.0
菜百,黄金价格,2025-01-14,799.0
菜百,黄金价格,2025-01-15,799.0
菜百,黄金价格,2025-01-16,799.0
菜百,黄金价格,2025-01-17,808.0
菜百,黄金价格,2025-01-20,808.0
菜百,黄金价格,2025-01-21,808.0
菜百,黄金价格,2025-01-22,808.0
菜百,黄金价格,2025-01-23,808.0
菜百,黄金价格,2025-01-24,808.0
菜百,黄金价格,2025-01-26,805.0
菜百,黄金价格,2025-01-27,805.0
菜百,黄金价格,2025-01-28,805.0
菜百,黄金价格,2025-01-29,805.0
菜百,黄金价格,2025-01-30,805.0
菜百,黄金价格,2025-01-31,815.0
菜百,黄金价格,2025-02-01,815.0
菜百,黄金价格,2025-02-02,815.0
菜百,黄金价格,2025-02-03,815.0
菜百,黄金价格,2025-02-05,828.0
菜百,黄金价格,2025-02-06,835.0
菜百,黄金价格,2025-02-07,835.0
菜百,黄金价格,2025-02-08,832.0
菜百,黄金价格,2025-02-10,832.0
菜百,黄金价格,2025-02-11,845.0
菜百,黄金价格,2025-02-12,845.0
菜百,黄金价格,2025-02-13,845.0
菜百,黄金价格,2025-02-14,845.0
菜百,黄金价格,2025-02-16,845.0
菜百,黄金价格,2025-02-17,845.0
菜百,黄金价格,2025-02-18,845.0
菜百,黄金价格,2025-02-19,855.0
菜百,黄金价格,2025-02-20,855.0
菜百,黄金价格,2025-02-21,855.0
菜百,黄金价格,2025-02-22,855.0
菜百,黄金价格,2025-02-24,855.0
菜百,黄金价格,2025-02-25,855.0
菜百,黄金价格,2025-02-26,855.0
菜百,黄金价格,2025-02-27,855.0
菜百,黄金价格,2025-02-28,855.0
菜百,黄金价格,2025-03-01,843.0
菜百,黄金价格,2025-03-03,843.0
菜百,黄金价格,2025-03-04,843.0
菜百,黄金价格,2025-03-05,852.0
菜百,黄金价格,2025-03-06,852.0
菜百,黄金价格,2025-03-07,852.0
菜百,黄金价格,2025-03-08,852.0
菜百,黄金价格,2025-03-10,852.0
菜百,黄金价格,2025-03-11,852.0
菜百,黄金价格,2025-03-12,852.0
菜百,黄金价格,2025-03-13,852.0
菜百,黄金价格,2025-03-14,865.0
菜百,黄金价格,2025-03-15,865.0
菜百,黄金价格,2025-03-17,865.0
菜百,黄金价格,2025-03-18,873.0
菜百,黄金价格,2025-03-19,873.0
菜百,黄金价格,2025-03-20,883.0
菜百,黄金价格,2025-03-21,883.0
菜百,黄金价格,2025-03-22,883.0
菜百,黄金价格,2025-03-24,883.0
菜百,黄金价格,2025-03-25,883.0
菜百,黄金价格,2025-03-26,883.0
菜百,黄金价格,2025-03-27,883.0
菜百,黄金价格,2025-03-28,893.0
菜百,黄金价格,2025-03-29,893.0
菜百,黄金价格,2025-03-31,893.0
菜百,黄金价格,2025-04-01,905.0
菜百,黄金价格,2025-04-02,905.0
菜百,黄金价格,2025-04-03,917.0
菜百,黄金价格,2025-04-04,917.0
菜百,黄金价格,2025-04-06,905.0
菜百,黄金价格,2025-04-07,905.0
菜百,黄金价格,2025-04-08,895.0
菜百,黄金价格,2025-04-09,895.0
菜百,黄金价格,2025-04-10,910.0
菜百,黄金价格,2025-04-11,935.0
菜百,黄金价格,2025-04-12,948.0
菜百,黄金价格,2025-04-14,948.0
菜百,黄金价格,2025-04-15,948.0
菜百,黄金价格,2025-04-16,948.0
菜百,黄金价格,2025-04-17,986.0
菜百,黄金价格,2025-04-18,986.0
菜百,黄金价格,2025-04-19,986.0
菜百,黄金价格,2025-04-21,986.0
菜百,黄金价格,2025-04-22,1022.0
菜百,黄金价格,2025-04-23,1015.0
菜百,黄金价格,2025-04-24,1015.0
菜百,黄金价格,2025-04-25,1015.0
菜百,黄金价格,2025-04-27,1005.0
菜百,黄金价格,2025-04-28,1005.0
菜百,黄金价格,2025-04-29,1005.0
菜百,黄金价格,2025-04-30,1005.0
菜百,黄金价格,2025-05-01,1005.0
菜百,黄金价格,2025-05-02,995.0
菜百,黄金价格,2025-05-03,982.0
菜百,黄金价格,2025-05-04,982.0
菜百,黄金价格,2025-05-05,982.0
菜百,黄金价格,2025-05-06,982.0
菜百,黄金价格,2025-05-07,1002.0
菜百,黄金价格,2025-05-08,1002.0
菜百,黄金价格,2025-05-09,995.0
菜百,黄金价格,2025-05-10,995.0
菜百,黄金价格,2025-05-12,988.0
菜百,黄金价格,2025-05-13,978.0
菜百,黄金价格,2025-05-14,978.0
菜百,黄金价格,2025-05-15,962.0
菜百,黄金价格,2025-05-16,968.0
菜百,黄金价格,2025-05-17,968.0
菜百,黄金价格,2025-05-19,968.0
菜百,黄金价格,2025-05-20,968.0
菜百,黄金价格,2025-05-21,978.0
菜百,黄金价格,2025-05-22,978.0
菜百,黄金价格,2025-05-23,978.0
菜百,黄金价格,2025-05-24,978.0
菜百,黄金价格,2025-05-26,978.0
菜百,黄金价格,2025-05-27,978.0
菜百,黄金价格,2025-05-28,978.0
菜百,黄金价格,2025-05-29,978.0
菜百,黄金价格,2025-05-30,978.0
菜百,黄金价格,2025-05-31,978.0
菜百,黄金价格,2025-06-02,978.0
菜百,黄金价格,2025-06-03,990.0
菜百,黄金价格,2025-06-04,990.0
菜百,黄金价格,2025-06-05,990.0
菜百,黄金价格,2025-06-06,990.0
菜百,黄金价格,2025-06-07,985.0
菜百,黄金价格,2025-06-09,985.0
菜百,黄金价格,2025-06-10,985.0
菜百,黄金价格,2025-06-11,985.0
菜百,黄金价格,2025-06-12,990.0
菜百,黄金价格,2025-06-13,990.0
菜百,黄金价格,2025-06-14,990.0
菜百,黄金价格,2025-06-16,990.0
菜百,黄金价格,2025-06-17,990.0
菜百,黄金价格,2025-06-18,990.0
菜百,黄金价格,2025-06-19,990.0
菜百,黄金价格,2025-06-20,990.0
菜百,黄金价格,2025-06-21,990.0
菜百,黄金价格,2025-06-23,990.0
菜百,黄金价格,2025-06-24,990.0
菜百,黄金价格,2025-06-25,985.0
菜百,黄金价格,2025-06-26,985.0
菜百,黄金价格,2025-06-27,985.0
菜百,黄金价格,2025-06-28,978.0
菜百,黄金价格,2025-06-30,978.0
菜百,黄金价格,2025-07-01,978.0
菜百,黄金价格,2025-07-02,978.0
菜百,黄金价格,2025-07-03,978.0
菜百,黄金价格,2025-07-04,978.0
菜百,黄金价格,2025-07-05,978.0
菜百,黄金价格,2025-07-07,978.0
菜百,黄金价格,2025-07-08,978.0
菜百,黄金价格,2025-07-09,978.0
菜百,黄金价格,2025-07-10,978.0
菜百,黄金价格,2025-07-11,978.0
菜百,黄金价格,2025-07-12,978.0
菜百,黄金价格,2025-07-14,978.0
菜百,黄金价格,2025-07-15,978.0
菜百,黄金价格,2025-07-16,978.0
菜百,黄金价格,2025-07-17,978.0
菜百,黄金价格,2025-07-18,978.0
菜百,黄金价格,2025-07-19,978.0
菜百,黄金价格,2025-07-21,978.0
菜百,黄金价格,2025-07-22,992.0
菜百,黄金价格,2025-07-23,992.0
菜百,黄金价格,2025-07-24,992.0
菜百,黄金价格,2025-07-25,985.0
菜百,黄金价格,2025-07-26,985.0
菜百,黄金价格,2025-07-28,985.0
菜百,黄金价格,2025-07-29,985.0
菜百,黄金价格,2025-07-30,978.0
菜百,黄金价格,2025-07-31,972.0
菜百,黄金价格,2025-08-01,972.0
菜百,黄金价格,2025-08-02,982.0
菜百,黄金价格,2025-08-04,982.0
菜百,黄金价格,2025-08-05,982.0
菜百,黄金价格,2025-08-06,982.0
菜百,黄金价格,2025-08-07,982.0
菜百,黄金价格,2025-08-08,982.0
菜百,黄金价格,2025-08-09,982.0
菜百,黄金价格,2025-08-11,982.0
菜百,黄金价格,2025-08-12,982.0
菜百,黄金价格,2025-08-13,982.0
菜百,黄金价格,2025-08-14,982.0
菜百,黄金价格,2025-08-15,982.0
菜百,黄金价格,2025-08-16,982.0
菜百,黄金价格,2025-08-18,982.0
菜百,黄金价格,2025-08-19,982.0
菜百,黄金价格,2025-08-20,978.0
菜百,黄金价格,2025-08-21,978.0
菜百,黄金价格,2025-08-22,978.0
菜百,黄金价格,2025-08-23,986.0
菜百,黄金价格,2025-08-25,986.0
菜百,黄金价格,2025-08-26,986.0
菜百,黄金价格,2025-08-27,986.0
菜百,黄金价格,2025-08-28,986.0
菜百,黄金价格,2025-08-29,986.0
菜百,黄金价格,2025-08-30,992.0
菜百,黄金价格,2025-09-01,992.0
菜百,黄金价格,2025-09-02,1002.0
菜百,黄金价格,2025-09-03,1012.0
菜百,黄金价格,2025-09-04,1012.0
菜百,黄金价格,2025-09-05,1012.0
菜百,黄金价格,2025-09-06,1022.0
菜百,黄金价格,2025-09-08,1022.0
菜百,黄金价格,2025-09-09,1032.0
菜百,黄金价格,2025-09-10,1032.0
菜百,黄金价格,2025-09-11,1032.0
菜百,黄金价格,2025-09-12,1032.0
菜百,黄金价格,2025-09-13,1032.0
菜百,黄金价格,2025-09-15,1032.0
菜百,黄金价格,2025-09-16,1032.0
菜百,黄金价格,2025-09-17,1045.0
菜百,黄金价格,2025-09-18,1045.0
菜百,黄金价格,2025-09-19,1045.0
菜百,黄金价格,2025-09-20,1045.0
菜百,黄金价格,2025-09-22,1045.0
菜百,黄金价格,2025-09-23,1058.0
菜百,黄金价格,2025-09-24,1058.0
菜百,黄金价格,2025-09-25,1058.0
菜百,黄金价格,2025-09-26,1058.0
菜百,黄金价格,2025-09-29,1066.0
菜百,黄金价格,2025-09-30,1075.0
菜百,黄金价格,2025-10-01,1075.0
菜百,黄金价格,2025-10-02,1075.0
菜百,黄金价格,2025-10-03,1075.0
菜百,黄金价格,2025-10-04,1085.0
菜百,黄金价格,2025-10-06,1085.0
菜百,黄金价格,2025-10-07,1102.0
菜百,黄金价格,2025-10-08,1108.0
菜百,黄金价格,2025-10-09,1118.0
菜百,黄金价格,2025-10-10,1110.0
菜百,黄金价格,2025-10-11,1110.0
菜百,黄金价格,2025-10-13,1122.0
菜百,黄金价格,2025-10-14,1148.0
菜百,黄金价格,2025-10-15,1158.0
菜百,黄金价格,2025-10-16,1170.0
菜百,黄金价格,2025-10-17,1215.0
菜百,黄金价格,2025-10-18,1202.0
菜百,黄金价格,2025-10-20,1202.0
菜百,黄金价格,2025-10-21,1222.0
菜百,黄金价格,2025-10-22,1182.0
菜百,黄金价格,2025-10-23,1172.0
菜百,黄金价格,2025-10-24,1172.0
菜百,黄金价格,2025-10-25,1172.0
菜百,黄金价格,2025-10-27,1172.0
菜百,黄金价格,2025-10-28,1160.0
菜百,黄金价格,2025-10-29,1160.0
菜百,黄金价格,2025-10-30,1152.0
菜百,黄金价格,2025-10-31,1165.0
菜百,黄金价格,2025-11-01,1165.0
菜百,黄金价格,2025-11-03,1235.0
菜百,黄金价格,2025-11-04,1235.0
菜百,黄金价格,2025-11-05,1228.0
菜百,黄金价格,2025-11-06,1228.0
菜百,黄金价格,2025-11-07,1235.0
菜百,黄金价格,2025-11-08,1235.0
菜百,黄金价格,2025-11-10,1235.0
菜百,黄金价格,2025-11-11,1265.0
菜百,黄金价格,2025-11-12,1265.0
菜百,黄金价格,2025-11-13,1282.0
菜百,黄金价格,2025-11-14,1282.0
菜百,黄金价格,2025-11-15,1265.0
菜百,黄金价格,2025-11-17,1265.0
菜百,黄金价格,2025-11-18,1258.0
菜百,黄金价格,2025-11-19,1258.0
菜百,黄金价格,2025-11-20,1270.0
菜百,黄金价格,2025-11-21,1270.0
菜百,黄金价格,2025-11-22,1270.0
菜百,黄金价格,2025-11-24,1270.0
菜百,黄金价格,2025-11-25,1280.0
菜百,黄金价格,2025-11-26,1280.0
菜百,黄金价格,2025-11-27,1280.0
菜百,黄金价格,2025-11-28,1280.0
菜百,黄金价格,2025-11-29,1290.0
菜百,黄金价格,2025-12-01,1290.0
菜百,黄金价格,2025-12-02,1290.0
菜百,黄金价格,2025-12-03,1290.0
菜百,黄金价格,2025-12-04,1290.0
菜百,黄金价格,2025-12-05,1290.0
菜百,黄金价格,2025-12-06,1290.0
菜百,黄金价格,2025-12-08,1290.0
菜百,黄金价格,2025-12-09,1290.0
菜百,黄金价格,2025-12-10,1290.0
菜百,黄金价格,2025-12-11,1290.0
菜百,黄金价格,2025-12-12,1302.0
菜百,黄金价格,2025-12-13,1302.0
菜百,黄金价格,2025-12-15,1302.0
菜百,黄金价格,2025-12-16,1312.0
菜百,黄金价格,2025-12-17,1312.0
菜百,黄金价格,2025-12-18,1320.0
菜百,黄金价格,2025-12-19,1320.0
菜百,黄金价格,2025-12-20,1320.0
菜百,黄金价格,2025-12-22,1320.0
菜百,黄金价格,2025-12-23,1342.0
菜百,黄金价格,2025-12-24,1358.0
菜百,黄金价格,2025-12-25,1358.0
菜百,黄金价格,2025-12-26,1358.0
菜百,黄金价格,2025-12-27,1370.0
菜百,黄金价格,2025-12-29,1370.0
菜百,黄金价格,2025-12-30,1342.0
菜百,黄金价格,2025-12-31,1342.0
菜百,黄金价格,2026-01-01,1342.0
菜百,黄金价格,2026-01-02,1342.0
菜百,黄金价格,2026-01-03,1342.0
菜百,黄金价格,2026-01-05,1342.0
菜百,黄金价格,2026-01-06,1358.0
菜百,黄金价格,2026-01-07,1370.0
菜百,黄金价格,2026-01-08,1370.0
菜百,黄金价格,2026-01-09,1370.0
菜百,黄金价格,2026-01-10,1370.0
菜百,黄金价格,2026-01-12,1392.0
菜百,黄金价格,2026-01-13,1392.0
菜百,黄金价格,2026-01-14,1392.0
菜百,黄金价格,2026-01-15,1392.0
菜百,黄金价格,2026-01-16,1392.0
菜百,黄金价格,2026-01-17,1392.0
菜百,黄金价格,2026-01-19,1410.0
菜百,黄金价格,2026-01-20,1410.0
菜百,黄金价格,2026-01-21,1432.0
菜百,黄金价格,2026-01-22,1432.0
菜百,黄金价格,2026-01-23,1482.0
菜百,黄金价格,2026-01-26,1510.0
菜百,黄金价格,2026-01-27,1510.0
菜百,黄金价格,2026-01-28,1550.0
菜百,黄金价格,2026-01-29,1650.0
菜百,黄金价格,2026-01-30,1650.0
菜百,黄金价格,2026-01-31,1550.0
菜百,黄金价格,2026-02-02,1550.0
菜百,黄金价格,2026-02-03,1490.0
菜百,黄金价格,2026-02-04,1508.0
菜百,黄金价格,2026-02-05,1508.0
菜百,黄金价格,2026-02-06,1495.0
菜百,黄金价格,2026-02-07,1515.0
菜百,黄金价格,2026-02-09,1528.0
菜百,黄金价格,2026-02-10,1528.0
菜百,黄金价格,2026-02-11,1528.0
菜百,黄金价格,2026-02-12,1528.0
菜百,黄金价格,2026-02-13,1512.0
菜百,黄金价格,2026-02-14,1528.0
菜百,黄金价格,2026-02-16,1528.0
菜百,黄金价格,2026-02-17,1515.0
菜百,黄金价格,2026-02-18,1502.0
菜百,黄金价格,2026-02-19,1502.0
菜百,黄金价格,2026-02-20,1492.0
菜百,黄金价格,2026-02-21,1505.0
菜百,黄金价格,2026-02-23,1505.0
菜百,黄金价格,2026-02-24,1535.0
菜百,黄金价格,2026-02-25,1535.0
菜百,黄金价格,2026-02-26,1535.0
菜百,黄金价格,2026-02-27,1535.0
菜百,黄金价格,2026-02-28,1555.0
菜百,黄金价格,2026-03-02,1585.0
菜百,黄金价格,2026-03-03,1585.0
菜百,黄金价格,2026-03-04,1565.0
菜百,黄金价格,2026-03-05,1565.0
菜百,黄金价格,2026-03-06,1555.0
菜百,黄金价格,2026-03-07,1555.0
菜百,黄金价格,2026-03-09,1548.0
菜百,黄金价格,2026-03-10,1548.0
菜百,黄金价格,2026-03-11,1548.0
菜百,黄金价格,2026-03-12,1548.0
菜百,黄金价格,2026-03-13,1538.0
菜百,黄金价格,2026-03-14,1530.0
菜百,黄金价格,2026-03-16,1530.0
菜百,黄金价格,2026-03-17,1530.0
菜百,黄金价格,2026-03-18,1530.0
菜百,黄金价格,2026-03-19,1495.0
菜百,黄金价格,2026-03-20,1478.0
菜百,黄金价格,2026-03-21,1448.0
菜百,黄金价格,2026-03-23,1418.0
菜百,黄金价格,2026-03-24,1392.0
菜百,黄金价格,2026-03-25,1392.0
菜百,黄金价格,2026-03-26,1392.0
菜百,黄金价格,2026-03-27,1378.0
菜百,黄金价格,2026-03-28,1378.0
菜百,黄金价格,2026-03-30,1378.0
菜百,黄金价格,2026-03-31,1378.0
菜百,黄金价格,2026-04-01,1405.0
菜百,黄金价格,2026-04-02,1428.0
菜百,黄金价格,2026-04-03,1418.0
菜百,黄金价格,2026-04-04,1418.0
菜百,黄金价格,2026-04-06,1399.0
菜百,黄金价格,2026-04-07,1399.0
菜百,黄金价格,2026-04-08,1448.0
菜百,黄金价格,2026-04-09,1422.0
菜百,黄金价格,2026-04-10,1422.0
菜百,黄金价格,2026-04-11,1422.0
菜百,黄金价格,2026-04-13,1405.0
菜百,黄金价格,2026-04-14,1405.0
菜百,黄金价格,2026-04-15,1435.0
菜百,黄金价格,2026-04-16,1435.0
菜百,黄金价格,2026-04-17,1435.0
菜百,黄金价格,2026-04-18,1435.0
菜百,黄金价格,2026-04-20,1435.0
菜百,黄金价格,2026-04-21,1435.0
菜百,黄金价格,2026-04-22,1422.0
菜百,黄金价格,2026-04-23,1422.0
菜百,黄金价格,2026-04-24,1415.0
菜百,黄金价格,2026-04-25,1415.0
菜百,黄金价格,2026-04-27,1415.0
菜百,黄金价格,2026-04-28,1415.0
菜百,黄金价格,2026-04-29,1395.0
菜百,黄金价格,2026-04-30,1388.0
菜百,黄金价格,2026-05-01,1388.0
菜百,黄金价格,2026-05-02,1388.0
菜百,黄金价格,2026-05-04,1388.0
菜百,黄金价格,2026-05-05,1378.0
菜百,黄金价格,2026-05-06,1378.0
菜百,黄金价格,2026-05-07,1405.0
菜百,黄金价格,2026-05-08,1405.0
菜百,黄金价格,2026-05-09,1405.0
菜百,黄金价格,2026-05-11,1405.0
菜百,黄金价格,2026-05-12,1415.0
菜百,黄金价格,2026-05-13,1415.0
菜百,黄金价格,2026-05-14,1415.0
菜百,黄金价格,2026-05-15,1402.0
菜百,黄金价格,2026-05-16,1382.0
菜百,黄金价格,2026-05-18,1382.0
菜百,黄金价格,2026-05-19,1382.0
菜百,黄金价格,2026-05-20,1370.0
菜百,黄金价格,2026-05-21,1370.0
菜百,黄金价格,2026-05-22,1370.0
菜百,黄金价格,2026-05-23,1370.0
菜百,黄金价格,2026-05-25,1370.0
菜百,黄金价格,2026-05-26,1370.0
菜百,黄金价格,2026-05-27,1370.0
菜百,黄金价格,2026-05-28,1355.0
菜百,黄金价格,2026-05-29,1355.0
菜百,黄金价格,2026-05-30,1355.0
菜百,黄金价格,2026-06-01,1355.0
菜百,黄金价格,2026-06-02,1348.0
菜百,黄金价格,2026-06-03,1348.0
菜百,黄金价格,2026-06-04,1348.0
菜百,黄金价格,2026-06-05,1348.0
菜百,黄金价格,2026-06-06,1322.0
菜百,黄金价格,2026-06-08,1322.0
菜百,黄金价格,2026-06-09,1318.0
菜百,黄金价格,2026-06-10,1302.0
菜百,黄金价格,2026-06-11,1252.0
菜百,黄金价格,2026-06-12,1262.0
菜百,黄金价格,2026-06-13,1262.0
菜百,黄金价格,2026-06-15,1272.0
菜百,黄金价格,2026-06-16,1280.0
菜百,黄金价格,2026-06-17,1280.0
菜百,黄金价格,2026-06-18,1272.0
菜百,黄金价格,2026-06-19,1260.0
菜百,黄金价格,2026-06-20,1260.0
菜百,黄金价格,2026-06-22,1260.0
菜百,黄金价格,2026-06-23,1260.0
菜百,黄金价格,2026-06-24,1240.0
菜百,黄金价格,2026-06-25,1222.0
菜百,黄金价格,2026-06-26,1222.0
菜百,黄金价格,2026-06-27,1235.0
菜百,黄金价格,2026-06-29,1235.0
菜百,黄金价格,2026-06-30,1222.0
菜百,黄金价格,2026-07-01,1222.0
菜百,黄金价格,2026-07-02,1222.0
菜百,黄金价格,2026-07-03,1242.0
菜百,黄金价格,2026-07-04,1242.0
菜百,黄金价格,2026-07-06,1242.0
菜百,黄金价格,2026-07-07,1242.0
菜百,黄金价格,2026-07-08,1242.0
菜百,黄金价格,2026-07-09,1232.0
菜百,黄金价格,2026-07-10,1232.0
菜百,黄金价格,2026-07-11,1232.0
菜百,黄金价格,2026-07-13,1232.0
菜百,黄金价格,2026-07-14,1212.0
菜百,黄金价格,2026-07-15,1212.0
菜百,黄金价格,2026-07-16,1212.0
菜百,黄金价格,2026-07-17,1212.0
菜百,黄金价格,2026-07-18,1212.0
菜百,黄金价格,2026-07-20,1212.0
菜百,黄金价格,2026-07-21,1212.0
菜百,黄金价格,2026-07-22,1222.0
菜百,黄金价格,2026-07-23,1230.0
菜百,黄金价格,2026-07-24,1222.0
菜百,黄金价格,2026-07-25,1222.0
菜百,黄金价格,2026-07-27,1222.0
菜百,黄金价格,2026-07-28,1222.0
菜百,黄金价格,2026-07-29,1222.0
菜百,黄金价格,2026-07-30,1230.0
菜百,黄金价格,2026-07-31,1230.0
菜百,黄金价格,2026-08-01,1222.0
菜百,黄金价格,2026-08-03,1222.0
菜百,黄金价格,2026-08-04,1222.0
菜百,黄金价格,2026-08-05,1222.0
菜百,黄金价格,2026-08-06,1258.0
菜百,黄金价格,2026-08-07,1258.0
菜百,黄金价格,2026-08-08,1288.0
菜百,黄金价格,2026-08-10,1288.0
菜百,黄金价格,2026-08-11,1300.0
菜百,黄金价格,2026-08-12,1300.0
菜百,黄金价格,2026-08-13,1300.0
菜百,黄金价格,2026-08-14,1300.0
菜百,黄金价格,2026-08-15,1300.0
菜百,黄金价格,2026-08-17,1300.0
菜百,黄金价格,2026-08-18,1300.0
菜百,黄金价格,2026-08-19,1292.0
菜百,黄金价格,2026-08-20,1330.0
菜百,黄金价格,2026-08-21,1330.0
菜百,黄金价格,2026-08-22,1360.0
菜百,黄金价格,2026-08-24,1360.0
菜百,黄金价格,2026-08-25,1385.0
菜百,黄金价格,2026-08-26,1385.0
菜百,黄金价格,2026-08-27,1378.0
